Time,Unix,Fridge,Chest_Freezer,Upright_Freezer,Tumble_Dryer,Washing_Machine,Dishwasher,Computer_Site,Television_Site,Heater,hour,day,weekday,month,total_appliance_load,mean_appliance_load,max_appliance_load,Aggregate_lag1,Aggregate_lag24,Aggregate_roll3,Aggregate_roll24
2013-10-28 00:00:00,0.03596837908031905,0.0,0.36542899097965154,0.3386531724406381,0.0,0.0,0.0,0.0,0.0,7.700331676589755e-06,0.0,0.9,0.0,0.8181818181818182,0.07220569115288415,0.07220569115288417,0.058902101319433145,0.06563173761833992,0.03796484419268541,0.1793572749028287,0.20166782539335182
2013-10-28 01:00:00,0.036051918438371196,0.5231466412256573,0.21773377243630837,0.3670289807147959,0.0,0.0,0.0,0.0,0.0972580400485436,7.700331676589755e-06,0.043478260869565216,0.9,0.0,0.8181818181818182,0.1410044430591882,0.1410044430591882,0.07358293733601973,0.011764233094947457,0.011089180788493677,0.05636290608193345,0.20227634922611365
2013-10-28 02:00:00,0.03612665504465595,0.0,0.34185022026431716,0.2862670299727519,0.0,0.0,0.0,0.0,0.03521875,7.700331676589755e-06,0.08695652173913043,0.9,0.0,0.8181818181818182,0.08664616778157652,0.08664616778157654,0.0534093500570126,0.018875911547147017,0.008054504401757034,0.019703544111587482,0.2024185538190172
2013-10-28 03:00:00,0.036226172179466144,0.25465502398228884,0.2318242884369044,0.36556467041567603,0.0,0.0,0.0,0.0,0.0078540558510638,7.700331676589755e-06,0.13043478260869565,0.9,0.0,0.8181818181818182,0.06878277183326008,0.06878277183326008,0.044720828406486224,0.012175335017398408,0.008001680626938061,0.020903695276876067,0.20281890349354842
2013-10-28 04:00:00,0.03629090017664006,0.45315695864828714,0.13109962724500132,0.3675035369943408,0.0,0.0,0.0,0.0,0.0,7.700331676589755e-06,0.17391304347826086,0.9,0.0,0.8181818181818182,0.05395959168107638,0.05395959168107638,0.045097112000091547,0.013514284389499493,0.008181421816171732,0.017169055833938792,0.2031588742577246
2013-10-30 02:00:00,0.04060603631279067,0.6696764334595703,0.34837206947187177,0.2622322183594851,0.0,0.0,0.0,0.0,0.0,7.700331676589755e-06,0.08695652173913043,0.9666666666666667,0.3333333333333333,0.8181818181818182,0.08302325632129803,0.08302325632129803,0.05492863602406323,0.014701502803099294,0.009127853787437783,0.021822056718586298,0.31654545590521155
2013-10-30 03:00:00,0.040706043339635005,0.0,0.34952346212482555,0.3533339696974953,0.0,0.0,0.0,0.0,0.0,7.700331676589755e-06,0.13043478260869565,0.9666666666666667,0.3333333333333333,0.8181818181818182,0.07160214939337495,0.07160214939337496,0.055196856684266715,0.01684068346194898,0.0898270291084845,0.019995150343527963,0.2961381265554191
2013-10-30 04:00:00,0.040808582224181635,0.0,0.42146482211402203,0.35491060758162446,0.0,0.0,0.0,0.0,0.0,7.700331676589755e-06,0.17391304347826086,0.9666666666666667,0.3333333333333333,0.8181818181818182,0.08363300133424974,0.08363300133424974,0.07195583028266221,0.011698511382367107,0.0048346405159764615,0.01783994985718254,0.29697327401308116
2013-10-30 05:00:00,0.040911417125166404,0.0,0.3418977532190841,0.355680332645572,0.0,0.0,0.0,0.0,0.0,7.700331676589755e-06,0.21739130434782608,0.9666666666666667,0.3333333333333333,0.8181818181818182,0.07067079374981303,0.07067079374981304,0.053420423013294124,0.011558805857718197,0.009439579337944447,0.014647427783532264,0.2967707210224408
2013-10-30 06:00:00,0.041015649727751916,0.0,0.3417156142927066,0.3595452997275206,0.0,0.0,0.0,0.0,0.0,7.700331676589755e-06,0.2608695652173913,0.9666666666666667,0.3333333333333333,0.8181818181818182,0.07116969623151861,0.07116969623151863,0.05337799315849488,0.012185372073292232,0.008112273442200741,0.015503800247947279,0.2970396751720594
2013-10-30 07:00:00,0.04111591355835576,0.3301595701375873,0.3435296064197224,0.37356804313620107,0.0,0.0,0.0,0.0,0.0,7.700331676589755e-06,0.30434782608695654,0.9666666666666667,0.3333333333333333,0.8181818181818182,0.08525554684168729,0.0852555468416873,0.05380056851944054,0.012947267191897026,0.013059593248123159,0.018966076490167728,0.2967401801443022
2013-10-30 08:00:00,0.04118020393452821,0.0027107833366539864,0.3260924603777405,0.3712534059945502,0.0,0.0,0.0,0.0,0.0,7.700331676589755e-06,0.34782608695652173,0.9666666666666667,0.3333333333333333,0.8181818181818182,0.0703032509594578,0.0703032509594578,0.049738528683206884,0.01660747072181278,0.05370737541780102,0.032977256274473066,0.289197626238198
2013-10-30 09:00:00,0.04127365846846329,0.4644508670520226,0.34659238144597,0.15165441176470557,0.0,0.0,0.0,0.0,0.0,7.700331676589755e-06,0.3913043478260869,0.9666666666666667,0.3333333333333333,0.8181818181818182,0.06022350651973189,0.060223506519731906,0.05451405191495065,0.03261636779192642,0.005800339592815806,0.08926432768435526,0.305059076003207
2013-10-30 10:00:00,0.04132881381585839,0.7114572182972956,0.16954913797791893,0.33284135634271844,0.0,0.0,0.0,0.0,0.0,7.700331676589755e-06,0.43478260869565216,0.9666666666666667,0.3333333333333333,0.8181818181818182,0.06481763174070222,0.06481763174070224,0.03837008393054199,0.09502464630581975,0.11687601033473688,0.167851174097275,0.2997433208488951
2013-10-30 11:00:00,0.04142408233967267,0.0,0.3151683254473268,0.3950953678474111,0.0,0.0,0.0,0.0,0.0,7.700331676589755e-06,0.4782608695652174,0.9666666666666667,0.3333333333333333,0.8181818181818182,0.07167382064871018,0.0716738206487102,0.050451968998397004,0.13120221201560814,0.12749954301360927,0.28055056785219024,0.30379676595854793
2013-10-30 12:00:00,0.04154449866384522,0.7919700046867666,0.028177957693375767,0.3391265925325872,0.0,0.0,0.0,0.0,0.0,7.700331676589755e-06,0.5217391304347826,0.9666666666666667,0.3333333333333333,0.8181818181818182,0.04535425957181648,0.04535425957181649,0.039589884862801475,0.1969537659800904,0.11272822379628247,0.273117254360996,0.29091840810959796
2013-10-30 13:00:00,0.041683429240709995,0.0,0.5389133627019087,1.0,0.0,0.0,0.0,0.0,0.0,7.700331676589755e-06,0.5652173913043478,0.9666666666666667,0.3333333333333333,0.8181818181818182,0.19118485109291536,0.1911848510929154,0.167848230958637,0.08418544514989897,0.09043934963625042,0.27693323791856495,0.2932358914341595
2013-10-30 14:00:00,0.041750345848940315,0.412225433526012,0.3283511642542476,0.281468956792526,0.0,0.5061623839819329,0.0,0.0,0.0407087053571428,7.700331676589755e-06,0.6086956521739131,0.9666666666666667,0.3333333333333333,0.8181818181818182,0.33219477087646193,0.332194770876462,0.2994897897294244,0.13676665019478287,0.10408318642922738,0.22977220785259916,0.290569221396461
2013-10-30 15:00:00,0.04182988077151379,0.3012775404205395,0.12985751984507005,0.1592395006515815,0.0,0.12357351945452623,0.0,0.0,0.1199685801630434,7.700331676589755e-06,0.6521739130434783,0.9666666666666667,0.3333333333333333,0.8181818181818182,0.1626581705488365,0.1626581705488365,0.09688907884462841,0.12818391089312314,0.10007506657120115,0.20026737213723866,0.2729870236393579
2013-10-30 16:00:00,0.04193163021459607,0.25288114161849634,0.3430540259422413,0.22104372445504067,0.0,0.0,0.0,0.0,0.052001953125,7.700331676589755e-06,0.6956521739130435,0.9666666666666667,0.3333333333333333,0.8181818181818182,0.0991534861954996,0.09915348619549963,0.05368978050171033,0.04116171827896274,0.011300516379528,0.1405467168463056,0.27917793615185926
2013-10-30 17:00:00,0.04200434141754751,0.5156929250465758,0.3269377798813119,0.22454230188934168,0.0,0.0,0.0,0.0,0.0,7.700331676589755e-06,0.7391304347826086,0.9666666666666667,0.3333333333333333,0.8181818181818182,0.06881046441235317,0.06881046441235318,0.049935448608611266,0.04968244519943786,0.04045693309994029,0.0967485814781919,0.280750072441423
2013-10-30 18:00:00,0.04213983017279228,0.0,0.3615394028389621,0.3526481607629427,0.0,0.0,0.0,0.0,0.0,7.700331676589755e-06,0.7826086956521738,0.9666666666666667,0.3333333333333333,0.8181818181818182,0.07348172682776341,0.07348172682776341,0.05799600912200685,0.06431780325867194,0.04370140768840273,0.11437478832660634,0.2819761128032027
2013-10-30 19:00:00,0.04222601317361889,0.13505847560155834,0.3069471479470453,0.3277675685951458,0.0,0.0,0.0,0.0,0.0,7.700331676589755e-06,0.8260869565217391,0.9666666666666667,0.3333333333333333,0.8181818181818182,0.06596703375497533,0.06596703375497533,0.04527856593566866,0.0668641189475422,0.0968607752844003,0.13272200853125146,0.271650815483486
2013-10-30 20:00:00,0.042332696708832995,0.0988762431335941,0.3490026541166167,0.31904225971871975,0.0,0.0,0.0,0.0,0.0,7.700331676589755e-06,0.8695652173913043,0.9666666666666667,0.3333333333333333,0.8181818181818182,0.07037934804833344,0.07037934804833346,0.0550755327662769,0.07643622205624713,0.1880625259701189,0.1364309204413827,0.23727624449069967
2013-10-30 21:00:00,0.042392636229499195,0.39475648142848985,0.1209636382140414,0.16840451075080262,0.0,0.0,0.0,0.0,0.1163985148514851,7.700331676589755e-06,0.9130434782608695,0.9666666666666667,0.3333333333333333,0.8181818181818182,0.10716759233934445,0.10716759233934445,0.09322538582250472,0.06972611037650397,0.04898413703669844,0.14209896249532722,0.2386922525869561
2013-10-30 22:00:00,0.042512550389381315,0.0,0.2828979570806603,0.35628495625985934,0.0,0.0,0.0,0.0,0.128820586622807,7.700331676589755e-06,0.9565217391304348,0.9666666666666667,0.3333333333333333,0.8181818181818182,0.15426455454433988,0.1542645545443399,0.10597323598691714,0.07512921472961875,0.04246139911039586,0.1505420778704093,0.24423166891953174
2013-10-30 23:00:00,0.0425781623966143,0.4076385925437393,0.1458080793148643,0.16741949051807678,0.0,0.0,0.0,0.0,0.0727681068232662,7.700331676589755e-06,1.0,0.9666666666666667,0.3333333333333333,0.8181818181818182,0.0800099300812922,0.08000993008129222,0.04845073676275899,0.0887479086333807,0.036569384903961215,0.1337185386663895,0.24327841855650267
2013-10-31 00:00:00,0.04270550719347028,0.0,0.2905278448833938,0.36897358706161526,0.0,0.0,0.0,0.0,0.1231728830645161,7.700331676589755e-06,0.0,0.9999999999999999,0.5,0.8181818181818182,0.15316765509639563,0.15316765509639566,0.10017741705594589,0.04519415355766253,0.010221628874645769,0.09338284763037201,0.24363503454063923
2013-10-31 01:00:00,0.042770244343958076,0.4477668369404482,0.17787624218829998,0.1899832076547745,0.0,0.0,0.0,0.0,0.0597633539244186,7.700331676589755e-06,0.043478260869565216,0.9999999999999999,0.5,0.8181818181818182,0.08039758225420568,0.08039758225420571,0.0351049242097797,0.016312017066639577,0.010469449738843548,0.04130690956872002,0.24328924659867385
2013-10-31 02:00:00,0.04289241600877742,0.0,0.33148998656543877,0.37784799118789514,0.0,0.0,0.0,0.0,0.0,7.700331676589755e-06,0.08695652173913043,0.9999999999999999,0.5,0.8181818181818182,0.07199453836560213,0.07199453836560213,0.05099589994905267,0.012811172115784107,0.01203321746348843,0.018779062045815396,0.24246673251168582
2013-10-31 03:00:00,0.042963895212794805,0.5312807080924851,0.22388950073421407,0.23298599284741128,0.0,0.0,0.0,0.0,0.0099609375,7.700331676589755e-06,0.13043478260869565,0.9999999999999999,0.5,0.8181818181818182,0.060808893378637624,0.06080889337863764,0.02593001710376282,0.012344217765240785,0.008274225580612953,0.016570914865680977,0.2427216566184215
2013-10-31 04:00:00,0.04307010540118522,0.052283457618144145,0.23407987804194536,0.15937324500280783,0.0,0.0,0.8218361387892008,0.0,0.0,7.700331676589755e-06,0.17391304347826086,0.9999999999999999,0.5,0.8181818181818182,0.5615654645972743,0.5615654645972745,0.7306239942949129,0.013092113655366831,0.008172099100786784,0.15736934077000123,0.28050720838452353
2013-10-31 05:00:00,0.043134976220519976,0.3203912347735206,0.007176219749951982,0.35433889068489316,0.0,0.0,0.02806014161413636,0.0,0.0,7.700331676589755e-06,0.21739130434782608,0.9999999999999999,0.5,0.8181818181818182,0.04525132353676549,0.04525132353676549,0.04254219642396488,0.21812236511495525,0.008630126813974147,0.16482936979326762,0.2825261475358326
2013-10-31 06:00:00,0.0432016693503147,0.732051147311262,0.0,0.3512509289076045,0.0,0.0,0.0,0.0,0.0,7.700331676589755e-06,0.2608695652173913,0.9999999999999999,0.5,0.8181818181818182,0.04023130526401354,0.04023130526401354,0.041942903328060235,0.023222375306690052,0.009187081642034033,0.17190602514642978,0.284440265088021
2013-10-31 07:00:00,0.04330959840486978,0.12184971098265908,0.0,0.35762942779291523,0.0,0.0,0.0,0.0,0.0,7.700331676589755e-06,0.30434782608695654,0.9999999999999999,0.5,0.8181818181818182,0.019167166125090937,0.019167166125090944,0.04318080412473349,0.02341123862902968,0.011862736043654964,0.3228416287262445,0.3615627380961295
2013-10-31 08:00:00,0.04339753471771946,0.7814899006299929,0.0,0.3598969016930474,0.0,0.0,0.0,0.0,0.0,7.700331676589755e-06,0.34782608695652173,0.9999999999999999,0.5,0.8181818181818182,0.043191604624446475,0.043191604624446475,0.043620861855851636,0.43821551344375964,0.02356543933888179,0.3151925401234817,0.3578040340152335
2013-10-31 09:00:00,0.043508352325143905,0.0,0.398237885462555,0.33228882833787465,0.0,0.0,0.0,0.0,0.0,7.700331676589755e-06,0.3913043478260869,0.9999999999999999,0.5,0.8181818181818182,0.07672320071396503,0.07672320071396503,0.06654503990877998,0.012068532525402164,0.06918666879743242,0.31015761657513774,0.34336117007372824
2013-10-31 10:00:00,0.04360412130717439,0.5441538979111227,0.3474504502404647,0.24131201072617936,0.0,0.0,0.0,0.0,0.0,7.700331676589755e-06,0.43478260869565216,0.9999999999999999,0.5,0.8181818181818182,0.07549697435650933,0.07549697435650934,0.05471394182910719,0.01606935143298545,0.09563292025316875,0.014747827196797927,0.320724069791557
2013-10-31 11:00:00,0.04368797798165011,0.0,0.347792350820985,0.36581542605895456,0.0,0.0,0.0,0.0,0.0,7.700331676589755e-06,0.4782608695652174,0.9999999999999999,0.5,0.8181818181818182,0.07302559208952088,0.07302559208952089,0.054793588680418795,0.007451207015247105,0.1436981257371196,0.01237219916454255,0.28627034342638275
2013-10-31 12:00:00,0.04380153196247628,0.5984314867910634,0.09870022630162378,0.21522813839359894,0.0,0.0,0.0,0.7057408619821484,0.0,7.700331676589755e-06,0.5217391304347826,0.9999999999999999,0.5,0.8181818181818182,0.0969307848821492,0.0969307848821492,0.06441825564100191,0.00860440981030824,0.06126307765124234,0.05600315833867553,0.2854483240700003
2013-10-31 13:00:00,0.043884770333057196,0.003986258043405617,0.3147424708392207,0.039691082720682676,0.0,0.05010955060607489,0.0,0.4158154183709794,0.0,7.700331676589755e-06,0.5652173913043478,0.9999999999999999,0.5,0.8181818181818182,0.0835047532305221,0.08350475323052212,0.04709451173597816,0.07969168401379668,0.09970059391802615,0.08623609351483393,0.2698576610252254
2013-10-31 14:00:00,0.0439894603155633,0.48011177658611254,0.2525962882366467,0.08877642723482453,0.0,0.04477075450442598,0.0,0.0,0.0,7.700331676589755e-06,0.6086956521739131,0.9999999999999999,0.5,0.8181818181818182,0.05705726960183516,0.05705726960183517,0.03261735654133065,0.051536642978158895,0.09342650451213473,0.14650342354289383,0.2640592923201025
2013-10-31 15:00:00,0.044077660269413704,0.24887131122604125,0.33897519128217,0.2210848988957404,0.0,0.0,0.0,0.0,0.0,7.700331676589755e-06,0.6521739130434783,0.9999999999999999,0.5,0.8181818181818182,0.060722060523806326,0.06072206052380634,0.0527396027125968,0.09648577174644392,0.02981219705526445,0.10072744142120635,0.2588971199593899
2013-10-31 16:00:00,0.044196763013465354,0.0,0.3497843245227603,0.3506444780313353,0.0,0.0,0.0,0.0,0.0,7.700331676589755e-06,0.6956521739130435,0.9999999999999999,0.5,0.8181818181818182,0.07127700774232784,0.07127700774232787,0.05525762542759406,0.0129414952972053,0.03604095463757954,0.08079458939590242,0.253919424776048
2013-10-31 17:00:00,0.04428941081657294,0.0,0.34219340361992423,0.3589497290512201,0.0,0.0,0.0,0.0,0.0,7.700331676589755e-06,0.7391304347826086,0.9999999999999999,0.5,0.8181818181818182,0.07116667726114846,0.07116667726114848,0.053489295734949344,0.0224707098691331,0.04673958379588466,0.03557751957224935,0.24774257059200633
2013-10-31 18:00:00,0.04438846091491617,0.2737064711687567,0.22309372873464403,0.36610287765002975,0.0,0.0,0.0,0.0,0.0128239329268292,7.700331676589755e-06,0.7826086956521738,0.9999999999999999,0.5,0.8181818181818182,0.07170313893459941,0.07170313893459943,0.04482528043762417,0.030550584688815195,0.0486009723020585,0.14561965836589527,0.2672313524212278
2013-10-31 19:00:00,0.044467124971200554,0.11657296698075774,0.2846337980005229,0.3811447874286138,0.0,0.0,0.0,0.0,0.0,7.700331676589755e-06,0.8260869565217391,0.9999999999999999,0.5,0.8181818181818182,0.06894111306201549,0.06894111306201549,0.04774452404543887,0.17340410452592522,0.05559829898245905,0.22092200055382905,0.2774458224126549
2013-10-31 20:00:00,0.044576135942811276,0.6162813102119449,0.047507989980132594,0.31688271357589365,0.0,0.0,0.0,0.7797609609881688,0.0,7.700331676589755e-06,0.8695652173913043,0.9999999999999999,0.5,0.8181818181818182,0.10977617744846671,0.10977617744846674,0.07392525755800937,0.13227601210129475,0.05069312370886271,0.2545692818554375,0.27925470571842176
2013-10-31 21:00:00,0.04464878475922394,0.045693641618497156,0.17653267254038146,0.17793660592643015,0.0,0.0,0.0,0.0,0.113427734375,7.700331676589755e-06,0.9130434782608695,0.9999999999999999,0.5,0.8181818181818182,0.1028998429486705,0.1028998429486705,0.0901766943415052,0.07961479418435577,0.05464286033598452,0.1834600267743694,0.27826397070823305
2013-10-31 22:00:00,0.04473173948467166,0.5238888735237985,0.17556155105424756,0.11970685631591968,0.0,0.0,0.0,0.0,0.1142251046650717,7.700331676589755e-06,0.9565217391304348,0.9999999999999999,0.5,0.8181818181818182,0.11254130018019393,0.11254130018019395,0.09099497628114547,0.06971312999828685,0.06459829532480534,0.15430704633927747,0.27845008718929115
2013-11-02 02:00:00,0.04733112198141927,0.7214386145021984,0.14953594248748414,0.2692774031329888,0.0,0.0,0.0,0.0,0.0515353523166023,7.700331676589755e-06,0.08695652173913043,0.03333333333333333,0.8333333333333333,0.9090909090909091,0.09047808699157452,0.09047808699157453,0.026661136926957946,0.013053924265022962,0.008287349879965118,0.0187419822305652,0.12858332641287468
2013-11-02 03:00:00,0.04741173756913098,0.0,0.3298254201337898,0.0,0.0,0.0,0.0,0.0,0.0357638888888888,7.700331676589755e-06,0.13043478260869565,0.03333333333333333,0.8333333333333333,0.9090909090909091,0.045897844537845706,0.045897844537845706,0.05060813378943366,0.016113836851437136,0.008294149177186072,0.0165221766192208,0.12808630323289133
2013-11-02 04:00:00,0.04756399277870291,0.7415744097188204,0.15807386943428148,0.1940767445619545,0.0,0.0,0.0,0.0,0.0,7.700331676589755e-06,0.17391304347826086,0.03333333333333333,0.8333333333333333,0.9090909090909091,0.045029570560010806,0.045029570560010806,0.011589297857922832,0.009008672679903254,0.008489246375175504,0.016533975117115445,0.12828358305129334
2013-11-04 03:00:00,0.05190911865259949,0.0,0.0,0.3604311329876066,0.0,0.0,0.0,0.0,0.0363323252688172,7.700331676589755e-06,0.13043478260869565,0.1,0.0,0.9090909090909091,0.04145614920036671,0.04145614920036671,0.04372454226044739,0.012782822109602902,0.010024999739090733,0.013373023174534288,0.297614076070421
2013-11-04 04:00:00,0.05201981120344796,0.7300276076266065,0.04558704275976916,0.3172912684533731,0.0,0.0,0.0,0.0,0.0,7.700331676589755e-06,0.17391304347826086,0.1,0.0,0.9090909090909091,0.04299899058393403,0.04299899058393403,0.03535221616374028,0.008189804000414148,0.00823875406885189,0.014235145184839915,0.29801996527226743
2013-11-04 05:00:00,0.05213653772303237,0.0,0.4819901528893493,0.3298305016829621,0.0,0.0,0.0,0.0,0.0,7.700331676589755e-06,0.21739130434782608,0.1,0.0,0.9090909090909091,0.09014171600512622,0.09014171600512624,0.08605540277684622,0.013868875855940476,0.16534260604964585,0.018354707106682303,0.2600132251113497
