Time,Aggregate
2013-11-14 21:00:00,0.0431608046385285
2013-11-14 22:00:00,0.0453622177041821
2013-11-14 23:00:00,0.0155494561425416
2013-11-15 00:00:00,0.0890955239406874
2013-11-15 01:00:00,0.0881454909527955
2013-11-16 05:00:00,0.1482689367977954
2013-11-16 06:00:00,0.0227781430779217
2013-11-16 07:00:00,0.1632596680847802
2013-11-16 08:00:00,0.0127536168951247
2013-11-16 09:00:00,0.0232701298519322
2013-11-16 10:00:00,0.0046216621257348
2013-11-16 11:00:00,0.0321493756913809
2013-11-16 12:00:00,0.0021511786249391
2013-11-16 13:00:00,0.0003093511140528
2013-11-18 12:00:00,0.0167614342357579
2013-11-18 13:00:00,0.0275001225187583
2013-11-18 14:00:00,0.0117102645637747
2013-11-23 03:00:00,0.110209196201263
2013-11-23 04:00:00,0.1113647920862588
2013-11-23 05:00:00,0.1154235761001481
2013-11-23 06:00:00,0.0354965055913931
2013-11-23 07:00:00,0.0127301615980523
2013-11-23 08:00:00,0.0159112871421119
2013-11-23 09:00:00,0.0154407464692435
2013-11-23 10:00:00,0.0602922651602804
2013-11-23 11:00:00,0.0112094919642294
2013-11-23 12:00:00,0.0020505304485319
2013-11-23 13:00:00,0.0006325547054438
2013-11-23 14:00:00,0.0082847749996599
2013-11-23 15:00:00,0.0296126431413019
2013-11-23 16:00:00,0.0536378218007033
2013-11-23 17:00:00,0.1042129412869044
2013-11-23 18:00:00,0.0405806833026807
2013-11-23 19:00:00,0.0473600688449524
2013-11-23 20:00:00,0.039659591662723
2013-11-23 21:00:00,0.0373171644282233
2013-11-23 22:00:00,0.0658322857156715
2013-11-23 23:00:00,0.0379273546422396
2013-11-24 00:00:00,0.0785328274117511
2013-11-24 01:00:00,0.1040414147788659
2013-11-24 02:00:00,0.1025346936454714
2013-11-24 03:00:00,0.0994506347507186
2013-11-24 04:00:00,0.2180025802989783
2013-11-24 05:00:00,0.2377009813723252
2013-11-24 06:00:00,0.1134771063890114
2013-11-24 07:00:00,0.0593672554580423
2013-11-28 10:00:00,0.0085358122329248
2013-12-01 16:00:00,0.0085669170310859
2013-12-01 17:00:00,0.0075778496268562
2013-12-05 01:00:00,0.1097965502324439
2013-12-05 02:00:00,0.1128614417672349
2013-12-05 03:00:00,0.0951803527419619
2013-12-05 04:00:00,0.1113121236877842
2013-12-05 05:00:00,0.0322997301009741
2013-12-05 06:00:00,0.0082159161043692
2013-12-05 07:00:00,0.0208142386675585
2013-12-05 08:00:00,0.0466529190093489
2013-12-05 09:00:00,0.0098159735185428
2013-12-05 10:00:00,0.0061336037269062
2013-12-05 11:00:00,0.0545515221126388
2013-12-05 12:00:00,0.0812771052952304
2013-12-05 13:00:00,0.0365950460653883
2013-12-05 14:00:00,0.0147141194914594
2013-12-05 15:00:00,0.021766497160682
2013-12-05 16:00:00,0.0419607728851183
2013-12-05 17:00:00,0.0359366444828617
2013-12-05 18:00:00,0.0359597993982486
2013-12-05 19:00:00,0.0360308627577695
2013-12-05 20:00:00,0.0424126992973811
2013-12-05 21:00:00,0.0380875719773579
2013-12-05 22:00:00,0.0999418921403587
2013-12-05 23:00:00,0.0387826513618499
2013-12-06 00:00:00,0.0869120427954437
2013-12-06 01:00:00,0.1168403944826881
2013-12-06 02:00:00,0.0865422633685327
2013-12-06 03:00:00,0.1057958412172433
2013-12-06 04:00:00,0.2346216674731703
2013-12-06 05:00:00,0.1120348778924273
2013-12-06 06:00:00,0.0118566567153628
2013-12-06 07:00:00,0.0259550382593923
2013-12-06 08:00:00,0.0220664213713541
2013-12-06 09:00:00,0.0061487646834095
2013-12-06 10:00:00,0.0063812326831276
2013-12-06 11:00:00,0.0133873523797359
2013-12-06 12:00:00,0.0512975690679533
2013-12-06 13:00:00,0.0067675444941008
2013-12-06 14:00:00,0.0133901861064613
2013-12-06 15:00:00,0.0154835599737623
2013-12-06 16:00:00,0.0244170855634312
2013-12-06 17:00:00,0.036204422415908
2013-12-06 18:00:00,0.035224110155399
2013-12-07 20:00:00,0.0226230290167799
2013-12-07 21:00:00,0.024612436685217
2013-12-07 22:00:00,0.0257273351317181
2013-12-07 23:00:00,0.0222939047245966
2013-12-08 00:00:00,0.0975862083954712
2013-12-09 02:00:00,0.1134291902795688
2013-12-09 03:00:00,0.1026911551084324
2013-12-17 12:00:00,0.0792498019799108
2013-12-17 13:00:00,0.0656689953648582
2013-12-17 14:00:00,0.0391577324513315
2013-12-17 15:00:00,0.0314773676377706
2013-12-17 16:00:00,0.0283646196129922
2013-12-17 17:00:00,0.0391996498607232
2013-12-17 18:00:00,0.049859549807163
2013-12-17 19:00:00,0.0546309045600236
2013-12-17 20:00:00,0.0373297985586427
2013-12-17 21:00:00,0.0391313651060733
2013-12-17 22:00:00,0.0391807828926301
2013-12-17 23:00:00,0.048525322661009
2013-12-18 00:00:00,0.0864014917563409
2013-12-18 01:00:00,0.1034734420312317
2013-12-18 02:00:00,0.1033889914535428
2013-12-22 22:00:00,0.0461065909411311
2013-12-22 23:00:00,0.0074365101246821
2013-12-23 00:00:00,0.0856967484866148
2013-12-23 01:00:00,0.0816907572874591
2013-12-23 02:00:00,0.0867938229431068
2013-12-23 03:00:00,0.1101763704579598
2013-12-23 04:00:00,0.1776487740008538
2013-12-23 05:00:00,0.0562397108320995
2013-12-23 06:00:00,0.0209911004500907
2013-12-23 07:00:00,0.0168645984455279
2013-12-23 08:00:00,0.0149286430495746
2013-12-23 09:00:00,0.035933118837309
2013-12-23 10:00:00,0.0371418026980011
2013-12-23 11:00:00,0.0940190722050985
2013-12-23 12:00:00,0.0350061938066037
2013-12-23 13:00:00,0.0214719563794328
2013-12-23 14:00:00,0.0908502210831156
2013-12-23 15:00:00,0.0743514250240707
2013-12-23 16:00:00,0.0471203907618059
2013-12-23 17:00:00,0.0962095337588265
2013-12-23 18:00:00,0.2210202363334144
2013-12-23 19:00:00,0.068300124865845
2013-12-23 20:00:00,0.0492395721673893
2013-12-23 21:00:00,0.0458356256508988
2013-12-23 22:00:00,0.0440505525206424
2013-12-23 23:00:00,0.0707321933200712
2013-12-24 00:00:00,0.1460492197902873
2013-12-24 01:00:00,0.136556548990788
2013-12-24 02:00:00,0.1798868053703496
2013-12-24 03:00:00,0.0900169505984636
2013-12-24 04:00:00,0.249477753299728
2013-12-24 05:00:00,0.0362223154588774
2013-12-24 06:00:00,0.0077880284144854
2013-12-24 07:00:00,0.0288044651182487
2013-12-24 08:00:00,0.0226219129583301
2013-12-24 09:00:00,0.2164522234785618
2013-12-24 10:00:00,0.0968703734295874
2013-12-24 11:00:00,0.2474356879217287
2013-12-24 12:00:00,0.1170729976909854
2013-12-24 13:00:00,0.0535021392018051
2013-12-24 14:00:00,0.0123987916500987
2013-12-24 15:00:00,0.1161986492589926
2013-12-24 16:00:00,0.15844322203101
2013-12-24 17:00:00,0.0823191428370077
2013-12-24 18:00:00,0.1005595841951134
2013-12-24 19:00:00,0.1374782295918264
2013-12-24 20:00:00,0.0521507720007759
2013-12-24 21:00:00,0.0631429104832836
2013-12-24 22:00:00,0.0534345587506299
2013-12-24 23:00:00,0.0538630794649475
2013-12-25 00:00:00,0.1302107940018676
2013-12-25 01:00:00,0.1367434419257913
2013-12-25 02:00:00,0.1445563405519498
2013-12-25 03:00:00,0.1446840120245636
2013-12-25 04:00:00,0.0891477820361807
2013-12-25 05:00:00,0.0882780244330946
2013-12-25 06:00:00,0.0112939771375285
2013-12-25 07:00:00,0.0077180566723533
2013-12-25 08:00:00,0.0249335507662211
2013-12-25 09:00:00,0.1117060820626566
2013-12-25 10:00:00,0.595751447574862
2013-12-25 11:00:00,0.1474451104693316
2013-12-25 12:00:00,0.13488055387791
2013-12-25 13:00:00,0.0595226279724314
2013-12-25 14:00:00,0.1267039740560643
2013-12-25 15:00:00,0.1474916340864682
2013-12-25 16:00:00,0.3151687589847578
2013-12-25 17:00:00,0.1547858392867943
2013-12-25 18:00:00,0.1247229131097583
2013-12-25 19:00:00,0.0446493713102681
2013-12-25 20:00:00,0.0489748570538386
2013-12-25 21:00:00,0.0468483524166657
2013-12-25 22:00:00,0.0523568120457187
2013-12-25 23:00:00,0.0520339927956328
2013-12-26 00:00:00,0.1553954665700651
2013-12-26 01:00:00,0.1387646834095553
2013-12-26 02:00:00,0.1202043285043108
2013-12-26 03:00:00,0.1151355885786395
2013-12-26 04:00:00,0.1473276784006273
2013-12-26 05:00:00,0.2142165248931432
2013-12-26 06:00:00,0.0079428735937407
2013-12-26 07:00:00,0.2786724157755548
2013-12-26 08:00:00,0.0189395583200732
2013-12-26 09:00:00,0.0286579906003734
2013-12-26 10:00:00,0.089787534443624
2013-12-26 11:00:00,0.135666753093836
2013-12-26 12:00:00,0.1122588339902944
2013-12-26 13:00:00,0.2539904746575203
2013-12-26 14:00:00,0.0144408628988759
2013-12-26 15:00:00,0.0441222555998814
2013-12-26 16:00:00,0.0949344276794973
2013-12-26 17:00:00,0.13541158519623
2013-12-26 18:00:00,0.1023963889669906
2013-12-26 19:00:00,0.2147275510185478
2013-12-26 20:00:00,0.0618498859895387
2013-12-26 21:00:00,0.0811082090193908
2013-12-26 22:00:00,0.0594027073269081
2013-12-26 23:00:00,0.0691705024968441
2013-12-27 00:00:00,0.0932315857362502
2013-12-27 01:00:00,0.0751440737144745
2013-12-27 02:00:00,0.073698744195081
2013-12-27 03:00:00,0.0705687973515999
2013-12-27 04:00:00,0.2125607965984732
2013-12-27 05:00:00,0.0081409738226817
2013-12-27 06:00:00,0.0081125764813502
2013-12-27 07:00:00,0.0429300095785234
2013-12-27 08:00:00,0.026265578355843
2013-12-27 09:00:00,0.0092945176338403
2013-12-27 10:00:00,0.0107132233213529
2013-12-27 11:00:00,0.1907084815922385
2013-12-27 12:00:00,0.1604462258027425
2013-12-27 13:00:00,0.0340248673530411
2013-12-27 14:00:00,0.0190389468127063
2013-12-27 15:00:00,0.0218360547772831
2013-12-27 16:00:00,0.0484440430886438
2013-12-27 17:00:00,0.0502656470233699
2013-12-27 18:00:00,0.0471420857835259
2013-12-27 19:00:00,0.1436900689336166
2013-12-27 20:00:00,0.0564345326277431
2013-12-27 21:00:00,0.0515137281674332
2013-12-27 22:00:00,0.071940508947907
2013-12-27 23:00:00,0.0469612173150796
2013-12-28 00:00:00,0.0884563108168775
2013-12-28 01:00:00,0.0872551981036172
2013-12-28 02:00:00,0.0885338417706545
2013-12-28 03:00:00,0.0897584488624144
2013-12-28 04:00:00,0.2419603217778159
2013-12-28 05:00:00,0.0092754229461711
2013-12-28 06:00:00,0.0082009628322015
2013-12-28 07:00:00,0.2252009082061714
2013-12-28 08:00:00,0.431329430040243
2013-12-29 10:00:00,0.0351809856569005
2013-12-29 11:00:00,0.0648674464945599
2013-12-29 12:00:00,0.0637714198214461
2013-12-29 13:00:00,0.0730541271131053
2013-12-29 14:00:00,0.0391644063387169
2013-12-29 15:00:00,0.0318537180121906
2013-12-29 16:00:00,0.0541407912120096
2013-12-29 17:00:00,0.046054762281455
2013-12-29 18:00:00,0.0456261658259599
2013-12-29 19:00:00,0.0449855200759294
2013-12-29 20:00:00,0.0459069305254753
2013-12-29 21:00:00,0.0467101047079638
2013-12-29 22:00:00,0.0584852095196031
2013-12-29 23:00:00,0.0271021600903229
2013-12-30 00:00:00,0.086466184742795
2013-12-30 01:00:00,0.1244032074077021
2013-12-31 06:00:00,0.0107783885213768
2013-12-31 07:00:00,0.0082435970931076
2013-12-31 08:00:00,0.0062228849152037
2013-12-31 09:00:00,0.0051178196411814
2013-12-31 10:00:00,0.0144998988409207
2013-12-31 11:00:00,0.0253944625611533
2013-12-31 12:00:00,0.0221843532649117
2013-12-31 13:00:00,0.0233092602613655
2013-12-31 14:00:00,0.0177369521251781
2013-12-31 15:00:00,0.044333418642691
2013-12-31 16:00:00,0.0389173698772724
2013-12-31 17:00:00,0.0411205743555081
2013-12-31 18:00:00,0.0435951955408052
2013-12-31 19:00:00,0.0431963667751314
2013-12-31 20:00:00,0.1742848713941463
2013-12-31 21:00:00,0.0473936824185779
2013-12-31 22:00:00,0.0554003057643921
2013-12-31 23:00:00,0.0444785946136979
2014-01-01 00:00:00,0.103461603414779
2014-01-01 01:00:00,0.1000321455550733
2014-01-01 02:00:00,0.1104904327420837
2014-01-01 03:00:00,0.1035338832045266
2014-01-01 04:00:00,0.1806467391958096
2014-01-01 05:00:00,0.0547717977213476
2014-01-01 06:00:00,0.0075391622216445
2014-01-01 07:00:00,0.0099314499291659
2014-01-01 08:00:00,0.0098782720936319
2014-01-01 09:00:00,0.0105096070812836
2014-01-01 10:00:00,0.032171160842598
2014-01-01 11:00:00,0.0285172399084593
2014-01-01 12:00:00,0.0439440108296767
2014-01-01 13:00:00,0.0585157251570843
2014-01-01 14:00:00,0.0327870114754985
2014-01-01 15:00:00,0.0471853051003443
2014-01-01 16:00:00,0.040971318692089
2014-01-01 17:00:00,0.0383672151842224
2014-01-01 18:00:00,0.1522708919303124
2014-01-01 19:00:00,0.0457558050971509
2014-01-01 20:00:00,0.0531710389353191
2014-01-01 21:00:00,0.0451749618426079
2014-01-01 22:00:00,0.0480171022735142
2014-01-01 23:00:00,0.0291043650222009
2014-01-02 00:00:00,0.088181602923347
2014-01-02 01:00:00,0.1035770207975083
2014-01-02 02:00:00,0.2320746546359307
2014-01-02 03:00:00,0.0997872265282752
2014-01-02 04:00:00,0.1437075808003579
2014-01-02 05:00:00,0.044274905427088
2014-01-02 06:00:00,0.0268564223859123
2014-01-02 07:00:00,0.092081066144425
2014-01-02 08:00:00,0.1803902143346761
2014-01-02 09:00:00,0.0116894051509992
2014-01-02 10:00:00,0.0477181101638537
2014-01-02 11:00:00,0.0763421392913722
2014-01-02 12:00:00,0.0725568458141359
2014-01-02 13:00:00,0.0716375209413469
2014-01-02 14:00:00,0.0059326842547986
2014-01-02 15:00:00,0.0192264389436173
2014-01-02 16:00:00,0.0349585143648748
2014-01-02 17:00:00,0.0690701032737775
2014-01-02 18:00:00,0.0615259076530482
2014-01-02 19:00:00,0.0474182920778103
2014-01-02 20:00:00,0.0432900025203247
2014-01-02 21:00:00,0.0499643190845882
2014-01-02 22:00:00,0.0838424900771204
2014-01-02 23:00:00,0.0433311064633083
2014-01-03 00:00:00,0.0276583387639432
2014-01-03 01:00:00,0.1041083188557386
2014-01-03 02:00:00,0.1031991009135519
2014-01-03 03:00:00,0.1038905131574414
2014-01-03 04:00:00,0.1586460770796967
2014-01-03 05:00:00,0.1096199957041849
2014-01-03 06:00:00,0.0122333618934226
2014-01-03 07:00:00,0.0294516658725436
2014-01-03 08:00:00,0.0267070217019587
2014-01-03 09:00:00,0.0244521516691359
2014-01-03 10:00:00,0.0141567322004274
2014-01-03 11:00:00,0.0418780855096492
2014-01-03 12:00:00,0.0700285380972914
2014-01-03 13:00:00,0.041738138218849
2014-01-03 14:00:00,0.0108449070578392
2014-01-03 15:00:00,0.0395641207749592
2014-01-03 16:00:00,0.0466985528476213
2014-01-03 17:00:00,0.0307921088775866
2014-01-03 18:00:00,0.0371437911746583
2014-01-03 19:00:00,0.0390595321622629
2014-01-03 20:00:00,0.0395197072836662
2014-01-03 21:00:00,0.0406303614177164
2014-01-03 22:00:00,0.0539330003170391
2014-01-03 23:00:00,0.0365611965798951
2014-01-04 00:00:00,0.0369246562381263
2014-01-04 01:00:00,0.1526063927277033
2014-01-04 02:00:00,0.1761610710951008
2014-01-04 03:00:00,0.1065302294321084
2014-01-04 04:00:00,0.1178722115276433
2014-01-04 05:00:00,0.0834337057684374
2014-01-04 06:00:00,0.0092978984398509
2014-01-04 07:00:00,0.0073872463746613
2014-01-04 08:00:00,0.0246451316175025
2014-01-04 09:00:00,0.0504968240348694
2014-01-04 10:00:00,0.0298553758242892
2014-01-04 11:00:00,0.0082894304852933
2014-01-04 12:00:00,0.0155661356360731
2014-01-04 13:00:00,0.0229911090794312
2014-01-04 14:00:00,0.0215190138522989
2014-01-04 15:00:00,0.0351781803642686
2014-01-04 16:00:00,0.0362890803378422
2014-01-04 17:00:00,0.0369170518476311
2014-01-04 18:00:00,0.0562863244080332
2014-01-04 19:00:00,0.0358584335570544
2014-01-04 20:00:00,0.0343587650147141
2014-01-04 21:00:00,0.0404744605011755
2014-01-04 22:00:00,0.0341539811839577
2014-01-04 23:00:00,0.0312565950371534
2014-01-06 01:00:00,0.1018403369529267
2014-01-06 02:00:00,0.2512009422768861
2014-01-06 03:00:00,0.152050978928077
2014-01-06 04:00:00,0.128535780427979
2014-01-06 05:00:00,0.029977818892617
2014-01-06 06:00:00,0.0090592557890195
2014-01-06 07:00:00,0.028867652374924
2014-01-06 08:00:00,0.0446081070725065
2014-01-06 09:00:00,0.0066008510866362
2014-01-06 10:00:00,0.0256228104281227
2014-01-06 11:00:00,0.0279126416960375
2014-01-06 12:00:00,0.0378077296636532
2014-01-06 13:00:00,0.0368103710053973
2014-01-06 14:00:00,0.0272949523648207
2014-01-06 15:00:00,0.0084801509488701
2014-01-06 16:00:00,0.0344938415251661
2014-01-06 17:00:00,0.0336395685493875
2014-01-06 18:00:00,0.1227585992570775
2014-01-06 19:00:00,0.0329365497988755
2014-01-06 20:00:00,0.0400753878228152
2014-01-06 21:00:00,0.0363149228955589
2014-01-06 22:00:00,0.0524918110490177
2014-01-06 23:00:00,0.0345988049271717
2014-01-07 00:00:00,0.0861290353573145
2014-01-07 01:00:00,0.1070257733457165
2014-01-07 02:00:00,0.1084548991680482
2014-01-07 03:00:00,0.0854551666355514
2014-01-07 04:00:00,0.1737571040012371
2014-01-07 05:00:00,0.0934593349174572
2014-01-07 06:00:00,0.0124962893204921
2014-01-07 07:00:00,0.0705663389576992
2014-01-07 08:00:00,0.0835188610281535
2014-01-07 09:00:00,0.1885651609799516
2014-01-07 10:00:00,0.0243809571425399
2014-01-07 11:00:00,0.0661913504789246
2014-01-07 12:00:00,0.053276070258567
2014-01-07 13:00:00,0.014100483485573
2014-01-07 14:00:00,0.0075205485850622
2014-01-07 15:00:00,0.0171745053249465
2014-01-07 16:00:00,0.0481360383031148
2014-01-07 17:00:00,0.0348625909220629
2014-01-07 18:00:00,0.0389567511229307
2014-01-07 19:00:00,0.0391090101637784
2014-01-07 20:00:00,0.0414271772235029
2014-01-07 21:00:00,0.0344210263823415
2014-01-07 22:00:00,0.0628413671149789
2014-01-07 23:00:00,0.0280382720567878
2014-01-08 00:00:00,0.0882390221293055
2014-01-08 01:00:00,0.1213553772713616
2014-01-08 02:00:00,0.2093080232062238
2014-01-08 03:00:00,0.1219116919653951
2014-01-08 04:00:00,0.1002315963606286
2014-01-08 05:00:00,0.0631702883199506
2014-01-08 06:00:00,0.007816951198985
2014-01-08 07:00:00,0.0404857677167565
2014-01-08 08:00:00,0.0569783037262025
2014-01-08 09:00:00,0.0073004951513621
2014-01-08 10:00:00,0.0130429569707017
2014-01-08 11:00:00,0.0072721193652771
2014-01-08 12:00:00,0.0060497690306682
2014-01-08 13:00:00,0.0205600455063896
2014-01-08 14:00:00,0.0101686246809845
2014-01-08 15:00:00,0.0677358794713682
2014-01-08 16:00:00,0.0337351494302166
2014-01-08 17:00:00,0.0348507370935668
2014-01-08 18:00:00,0.0484804013084065
2014-01-08 19:00:00,0.090319839319974
2014-01-08 20:00:00,0.05461943780252
2014-01-08 21:00:00,0.1891094041239547
2014-01-08 22:00:00,0.033722949697037
2014-01-08 23:00:00,0.005360394945235
2014-01-09 00:00:00,0.0859331884203109
2014-01-09 01:00:00,0.0988501150302587
2014-01-09 02:00:00,0.1105414412142986
2014-01-09 03:00:00,0.0915112066999814
2014-01-09 04:00:00,0.1305898956629464
2014-01-09 05:00:00,0.0891743951575243
2014-01-09 06:00:00,0.012648836616323
2014-01-09 07:00:00,0.1407885928067337
2014-01-09 08:00:00,0.1163855818564338
2014-01-09 09:00:00,0.0226788377119836
2014-01-09 10:00:00,0.0320619111754313
2014-01-09 11:00:00,0.0211980553353714
2014-01-09 12:00:00,0.0414905013291076
2014-01-09 13:00:00,0.0581093523458023
2014-01-09 14:00:00,0.053950871796013
2014-01-11 22:00:00,0.0375609366498956
2014-01-11 23:00:00,0.0372711371942514
2014-01-12 00:00:00,0.1204124965154908
2014-01-12 01:00:00,0.1179290766751731
2014-01-12 02:00:00,0.119628831724631
2014-01-12 03:00:00,0.2009733315287216
2014-01-12 04:00:00,0.1263680372075183
2014-01-12 05:00:00,0.053707382091422
2014-01-12 06:00:00,0.0256356474423883
2014-01-12 07:00:00,0.0076566687929763
2014-01-12 08:00:00,0.0161089418236947
2014-01-12 09:00:00,0.00601534826618
2014-01-12 10:00:00,0.0471555557050697
2014-01-12 11:00:00,0.1221086143537914
2014-01-12 12:00:00,0.0193633186374157
2014-01-12 13:00:00,0.0115864944159461
2014-01-12 14:00:00,0.0094841751141476
2014-01-12 15:00:00,0.0116765413091176
2014-01-14 05:00:00,0.1066170267141115
2014-01-19 21:00:00,0.0378917100456229
2014-01-19 22:00:00,0.1230702401276246
2014-01-19 23:00:00,0.0402804327630391
2014-01-20 00:00:00,0.0880038072667008
2014-01-20 01:00:00,0.1194097834076166
2014-01-20 02:00:00,0.252288113362451
2014-01-20 03:00:00,0.1711302098214766
2014-01-20 04:00:00,0.1336822091223102
2014-01-20 05:00:00,0.0664126014798985
2014-01-20 06:00:00,0.0123844394950701
2014-01-20 07:00:00,0.0483591136563796
2014-01-20 08:00:00,0.0553679016353772
